Producción_SAG,Presión_SAG,Nivel_Stockpile,Sólidos_en_alimentación_mineral,Nivel_Sump,P80,Alimentación_agua_SAG,Pebble,Granulometría_gt_100mm,Granulometría_lt_30mm,Velocidad_rotación_SAG,Dureza,Consumo_energía_SAG,Edad_Liner,Mantenimiento
4907.7546644648755,6971.135111880255,9.576561628251849,67.95908975237985,81.74364784224824,39.08512812387951,2832.744494616204,860.4182140651355,17.853294806381754,43.29963198893487,9.593503040958666,19.067884026058408,19222.977979332503,6,0
4952.090914486363,7053.897118206582,22.780715411696733,68.6517386621497,63.292736922914344,46.224224206062615,1514.837975983721,987.4453554207365,10.471881081270796,39.47582542917507,9.97536355817838,5.076370320512737,21849.709182531973,4,0
4755.758863265174,7273.51786995501,33.28746877734278,52.60865422984767,67.22244026101473,73.31194517750677,1827.6300720410593,-343.96729816904997,-13.32996407195511,79.14319800292101,7.458658415926775,37.336520845014874,11924.05539002746,6,0
4915.155181214585,7525.913010643705,1.740870880455823,57.328622604948045,78.35826401149708,136.9627971073467,965.9541734122198,458.49753039441646,-1.4155439967853276,61.851872375667746,6.047850824304611,15.644060599139507,9668.937416783496,2,0
5092.154507499074,7238.180792855597,21.552577969452603,57.70747499502376,79.58892608751238,132.01348014185152,1450.9896337423615,151.26466519216814,31.096279622361074,33.02400867031963,2.7231257985302735,55.85042329093503,17308.629034041704,2,0
5087.74497238728,7548.168593068677,6.765149564994195,56.22003069637161,76.00178797963135,60.53739068629088,2603.375276406223,204.54433885814655,11.106396314522696,54.94392711163471,4.758587373540135,35.35281222031391,15206.47480430799,2,0
4931.357184483911,7275.801635289824,14.636104842384377,47.615643821951096,82.35122596906047,208.32272638233042,872.6806798470791,409.3960770505609,52.76652075694379,-15.37136609329012,14.451908754956671,32.15352102771448,22959.302900193634,2,0
4848.83318046704,7654.574005801162,28.64231571512621,70.61739039250492,80.09701587543422,90.3728831694948,1724.273315679343,626.0875953045904,3.559538198680251,48.53810696861258,6.198886227822944,23.100933375735135,17180.026651649736,2,0
5251.377412097213,6926.462710028013,20.530610267523812,51.7351017391805,91.91372837351659,91.67909007717837,1844.8739118247267,-21.205949418316663,31.683502414319513,36.69059363025458,11.078457499801498,43.498833480474545,22745.29324728016,2,0
4708.597169773488,7461.011075605539,36.98443247565319,79.67948890256903,72.25038619238406,115.46714446385188,428.6325776191054,660.8300672867267,26.55498385639356,11.84873240082046,3.861560033232622,20.050045627264947,22867.1782022578,6,1
4750.580420332868,7358.857615158403,22.714102577179325,61.75494511736796,70.19161236644624,168.45890261137927,1587.3020710189433,56.64925478561429,36.07084026863776,22.214945721823067,6.457502951985566,30.164777424729188,12987.149620726259,2,0
4606.2506205494155,7534.84930457915,21.351902356979316,55.6216372900565,74.41847919066151,120.70098281869554,-134.4254890465836,920.6898664077172,17.3390763243859,44.56586006172796,9.021808020607965,12.912755643938027,18513.252215282424,2,0
4845.910642931686,7466.336204984991,-0.9913407571501622,61.33580227962813,70.84025099143115,132.0182935714482,1575.8603010680226,96.89583982873393,20.25681938976561,40.02964731490918,3.608218288953972,51.642538838395154,13711.882016394393,4,0
4400.517894531455,7177.49833685342,9.395882653627583,39.24648913887155,61.61011718171645,146.10070291856061,1055.4837859681616,10.835991043201943,22.81692259793593,38.366690151807965,7.222150450623906,14.537992988256928,4785.385907844334,2,0
4499.573976916588,7193.115121419666,21.41450360385013,62.60378072078069,72.80682653631061,66.9427037394784,1218.1075636714072,-427.4151225198573,18.862457482428553,31.882690917394925,5.515132703211828,10.901463701939246,13288.455144393478,6,0
5201.129939988034,7419.6757471962155,30.07289186618312,76.95214617277762,71.80022013437025,63.839206474361035,1452.2008699594458,1118.7088591046258,-0.8633952614033795,75.03661116138717,7.611830374790811,57.50520369634768,25861.41030854394,2,1
4992.488935319375,7771.3549383593,14.849561560167999,46.30286464107688,61.35545363662847,137.17350908994,772.4224299986549,486.36458895414074,29.733977253594155,30.48479114728155,8.14337401755432,48.881880244067695,25067.710311710656,6,0
4707.540088157603,7148.173532032104,11.92058754583273,75.09680146318729,86.25049119417424,134.38437668876816,1460.2121320321464,-259.67332295443464,48.07859511347672,18.257413113636538,8.424498783311451,72.14878533086144,22925.713773515785,4,0
4891.847765035265,7143.333736446123,26.91338699703683,55.49793319316003,87.8041077522303,184.2859073489405,1102.157029969687,389.4712461035644,31.68028093462668,14.905763858596607,12.077651064112995,30.582853996213863,18433.90346547156,2,0
4913.818262927257,6884.964232289207,8.292715891940981,91.29384996260393,66.57615038060096,104.85103605227799,1801.3951544587435,-478.51653777503805,23.549216326298055,46.5546252030172,3.60488686346401,85.30513589937308,16668.31123349328,2,0
5061.782125526342,7282.275891661194,27.676021825131752,76.95435485632255,75.87316831085695,94.76538014304067,808.482759464152,747.7854293345588,17.573038003500486,49.83224775205315,8.159536395934943,46.179903249487666,27548.18773400688,6,1
4721.939076308434,7142.2250356800905,31.603091902113018,85.44132289771343,77.2191311983705,100.41379100269856,560.6731803042209,715.6525862586361,23.73562440605906,51.511814152616076,2.8244651008586565,32.94953134796601,19041.735656344077,4,0
5030.653343735627,7266.9773312040115,11.120547623745576,79.01477411831198,87.37018267398824,43.0684534308535,2405.536743532965,977.33307488231,12.720688245749631,50.217439933826014,9.211447754623464,23.984542421080953,22961.39224885564,4,0
4465.010583011142,7441.872893828557,4.717701119003852,76.69333226686274,69.73008685686358,108.3161821577258,474.9230638236031,77.29901158688159,31.35634816021853,1.335153783122344,9.327151925703662,34.49441644253983,22570.613183315254,4,0
4778.247970481282,7620.4926407007315,11.278694134122185,46.78743607313952,86.94122036781286,141.4899382431184,415.3189443185976,566.0437806439002,14.00031917544764,56.76572765087231,8.91924843383827,40.05771490269903,17239.728453621654,2,0
5363.194029547209,7328.386942341257,8.110626968844432,75.88652531267138,102.56301800759309,31.758864910872262,1878.543541192233,880.965177541784,2.1397268408308356,55.78082858460565,10.017872136051368,66.6960952561526,30608.851233848298,2,0
4813.56210588815,6973.215495363437,21.876254250637384,81.32742854894752,83.83228536727408,103.77664938264815,668.9985496987573,-319.0352615247415,24.603063008326792,43.253218994753716,0.7622991680727944,62.88300095630213,16288.81641407912,2,0
5129.9670741438995,7052.114212371882,5.638142282431819,69.47243466254017,87.38179478017909,187.32204101820633,1834.4150030741393,295.312176711376,32.47752376372766,37.3000324778522,3.7689517248808833,67.03185650746332,15492.704077507899,6,0
5221.451244214282,7462.527201071984,18.932366316516013,64.06827587749554,79.48795335817576,108.46535461722868,1916.0483294953376,414.5116345742076,23.917271120964823,37.39769428372654,2.101270647674453,49.38312899348681,20221.787157813164,4,0
4762.158603607888,6941.2987747694415,1.1839409760481168,48.11046616338977,70.4651568580043,228.22582904351628,387.14921976579444,12.026309005418113,47.482075540818514,5.751654681876168,7.554116540187699,20.97584823555306,8897.368533983677,2,0
5372.681953687635,6990.067393848908,8.914336326026959,69.93598780533314,74.61290761156886,109.74461828575373,1623.0921559066426,1248.3425508234882,32.37497651856383,27.27674965480133,11.33543393673677,56.33963799870606,28768.26277448276,2,0
4831.678838935256,7302.563950285942,28.702259225145802,68.1575718723074,63.795907884648535,58.93337750325101,1275.1742331499802,227.7269334256065,30.856283038660898,12.37932825500436,9.998086814682576,50.96848072268902,28369.620226937128,2,0
4916.6047467667595,7392.510935050263,25.95854894646627,68.8697643470918,78.3826090802699,125.14117636955525,-111.91962704643015,689.9673468139895,18.538914039556328,38.86182108601565,10.613111829983739,23.321205198388625,24112.42060392451,2,0
5302.486170272952,7164.4763743850735,14.074098259133425,71.38334863678823,92.35199086918108,93.59800134682068,1317.8411239557033,354.07222106933904,7.902381890338283,57.88585033490389,6.666046397682603,48.335862165875,22458.799552040527,4,0
5115.018866432413,7368.090027405477,34.0330116920968,77.2033754034417,94.00614668141797,109.66976106278112,2151.237140577816,872.6028951739086,30.88809027549742,46.02441900887913,9.785642335752677,48.96448705025585,27454.413712331596,4,1
4592.294159591476,7338.1831237775195,21.60439574446806,56.44222977075307,78.80109434094908,202.781257665085,906.0331796468324,-211.40384811427384,45.41985855800539,-1.742543845526619,6.946383202747193,24.434257201408272,13970.846655426561,6,0
4741.164690507676,7253.996846317008,14.309388240666438,28.017708544669382,97.60532304532249,193.32661661975612,301.59694144778064,264.92096292728854,24.191661509441353,48.69218275492943,13.161741459845416,31.15599788230324,13533.795568939624,2,0
5036.14782013827,7033.42558445951,15.236775471722202,71.03874452045771,76.45714782091545,85.51786353484391,1434.6532689029025,198.86237382892088,14.599076904387378,38.18076154783303,5.196375160407337,15.897146095763311,14888.157807791189,2,0
4474.45589197635,7498.482088364454,34.48326687363984,58.52664024670262,51.048308621240565,95.5652181005718,820.8925279686077,-238.81624636500828,12.903820130702279,62.16501950858584,6.538576023103872,22.89333242742633,13254.999222727969,4,0
4833.910908820778,7251.69692177845,24.890591713189252,61.15831695761872,85.08656915434335,210.28033326497984,1180.3287620367007,327.45147689341366,48.594764285602054,-2.0313141868475384,11.628256102384581,21.532647798836923,19487.602630245783,4,0
4910.346922390336,7199.696581931096,5.967869619846493,70.42069885472606,78.38869798905164,128.59222055930715,1077.0070187164583,815.7939244660088,13.638516227547244,64.46544044118137,0.6916216116821623,46.028543285239955,12377.173811510755,4,0
4739.220613801986,7372.681702936483,33.064608925026135,39.59602118383776,84.81005553845966,-17.209290722289367,931.4126526879251,1064.025346384584,-20.290750102042878,78.76083113523129,9.613775388391812,37.19843481193262,24130.83508020207,4,0
4783.197786925819,7584.812192438327,39.37795963168392,63.80587580141963,66.64965662334316,217.33174670993859,1412.2408004235776,701.3608273420223,50.264891318766566,-3.7999914525454273,8.303672929265595,27.473782394865232,18837.475671369764,2,0
5077.727202464691,7097.069801292577,33.33394018401681,77.16194422670482,90.58591473289204,165.0960779763264,696.0643366597074,419.2264853275849,28.12136457894883,14.542133591074695,7.708073539219484,59.54145398151621,25929.50619897871,4,0
4993.343059132773,7428.574687648528,21.53565947543607,65.2275178383962,67.01960409871867,110.5809555077508,1046.5055958012122,-495.1760535326281,33.48579118924788,33.69507818964701,5.475212604963245,55.82066841850746,21190.973917360297,2,0
5046.263555143268,7485.821258150212,17.4290789307173,82.24209689995955,82.28351069740253,103.11874200015318,811.3941326403746,677.186231222196,8.709264308610306,48.73001376501014,2.3797055258437183,20.088636723658404,17264.51992630354,2,0
5274.550112954902,7708.540633098287,8.593898274450265,67.16334452071315,67.55260174934573,49.1346871118173,1730.6452927763687,1236.8275660287484,3.1021711815720288,73.17379728638484,7.304046694180351,74.98806548161602,28241.659859862306,2,0
5259.680376014569,7551.397306984329,10.742527628461104,79.90038024628929,83.78718638676798,72.84542356255572,1508.1054636474457,410.0586619094088,35.060045573654236,22.878776034523728,8.401344845101141,43.91139664364739,30175.333544068384,2,0
5118.665461620545,7045.4823798384805,15.1931016523254,72.21214751393299,83.85552936244895,79.54504242258051,1936.3421250632796,660.841354936493,23.960905489046528,26.60666394433614,8.124980953918413,49.825937751314534,25194.532185745098,4,1
4716.887509548177,7348.660760911127,0.2805488554481528,61.216953291069274,93.29188725531458,73.39583052119696,575.8702062861207,628.9047259895459,-11.538894423071461,74.15058188661699,6.837360483041665,14.913103113270552,11868.649373494498,2,0
5050.397408989741,7396.980682834406,22.87576232894005,65.02649050777433,85.18788997102804,87.11834338631648,1821.2916459110925,362.9463402924276,18.47116941929682,33.213539534677174,8.022281834769121,22.239970888418583,21478.45798327225,4,0
4901.741127340646,7347.054349326913,27.96877707149182,63.688676356406674,85.25353396343084,127.74042185435228,1479.111264228056,145.58153781932913,31.72531391353003,28.14487103850547,7.70719793864459,10.841921903478507,18557.31485296997,6,0
5456.270430370675,7263.178189224763,12.503743394180718,77.31474766197474,87.02567836446673,141.24895062683527,1303.8909361401807,934.7039280790605,34.576698283820875,21.63712484962364,7.796724492558434,59.17437822121535,28536.562722074443,2,0
4764.285379886037,7446.831833450534,19.73592529667921,64.07483908127509,77.67192836626221,104.45298680581578,1572.816008494182,325.23366525312736,12.823360358659203,44.07583333729384,7.4030662406360115,41.27770970559359,16806.45245926638,2,0
4728.109703794539,7787.130025523455,23.82207999129404,77.3663453091084,74.92253999710985,131.0279120336896,1448.3384391077034,1111.6557307135777,46.012313231991904,11.439350985313965,6.866997753198772,30.28273415314805,25527.611493770142,4,1
5192.430632419063,7270.186191551191,30.60155601839937,89.41948831439473,73.9093144157232,32.12664291776545,1823.4491558126867,627.2553991393213,0.30351571205329364,78.93091154191433,5.445546436644324,41.782523300458244,22768.492096447804,2,1
4728.651106737252,7335.379462949902,-1.3044736241312371,73.00826014770313,73.10079774942783,290.1531497880792,1535.1677477157,128.5775753234039,72.33615181089182,-19.74806747663026,10.738718592518746,22.26420251916035,12189.835874818786,2,0
4871.723341556755,7407.397630595123,25.26913107134428,78.70204812990936,66.88259932085963,-27.61426827889339,2102.285126235881,37.6683125307016,-29.74875683918834,106.43373855204518,5.6282344043092385,27.75641811566435,14727.413253023835,2,0
4967.136156306376,7222.737768741872,6.275270252644292,57.081705709708274,83.80352180930309,127.74792762783926,1309.2666179547145,-95.68081135886598,22.548570086655143,17.53094992455811,8.42511246723804,48.27259424172945,18383.03442421334,2,0
4732.794309818449,7356.8637062602265,32.75123090307001,61.76812849339576,73.22971737857114,-2.714883834258444,1564.6823764408819,1216.7712652383814,-1.434217289656381,65.11522317496181,9.925178210431103,21.291450220781673,25261.3982903903,6,0
5014.684303411089,7358.799603455049,20.27888382593591,57.44328758706903,94.46112664302815,134.73230036483454,1121.0562629314147,990.0705860614665,22.29023850317985,28.884869950694267,7.024241369569471,4.583694469755102,18864.014655167946,6,0
4529.931828346531,7022.837035298356,-1.4318550170429134,60.70198632039936,73.53876352866124,108.1108394621555,329.3103306115979,-528.1649116098117,15.132390711013112,42.707618158367794,5.803271712568746,25.775938730036778,9854.953922826146,4,0
5110.700439351405,7439.189983918449,16.12135519453744,72.53180883602133,79.45065295296631,85.8919646797167,1714.8021389020187,553.9090641554006,20.190882617643123,31.978194729768617,4.614035120287243,21.41986013225469,21404.64451530689,6,1
4606.501587849761,7312.474418982887,11.103234508681819,69.10601082835348,76.65953028822048,7.041012421478271,1663.1130945385821,602.6280391973696,-14.391905052420924,87.77052670319145,3.6372383696010306,28.8529713528957,13232.186356556127,6,0
4630.223740037893,7193.880583926464,18.58501606249593,58.43007998323192,65.05275816311085,97.62331336341168,1008.4757333156407,44.74974750335906,18.60808198949799,34.47340952811907,10.351720942383885,11.259214662160026,14856.022074775414,2,0
5086.418874850917,7416.015281086636,18.183015679802146,63.113732451807856,92.08351140849433,16.03600827327432,1490.1620868359048,490.8574998609773,10.13997276850995,58.20564014424886,5.246074551672843,40.9443279946655,26050.876918337566,6,1
4756.554051116928,7485.821217455375,6.667333459652083,81.82074887958758,84.04787485640838,164.37715442237445,717.9288200542557,382.74236044654856,18.064084236115995,37.23846142227941,4.834568184713412,50.22503862212905,16949.488832455547,4,0
4776.886239444471,7263.602521758789,5.89816966813035,72.03552866352923,70.74762348657148,92.94802041031745,1173.280199324682,-49.939775102417,14.075176294415776,47.44016970447128,3.9260407586894357,31.9814683492913,14466.70389254836,6,0
5180.780337020643,7354.905583697668,30.0732182664742,56.04263220147939,86.2283262991167,27.43993892444388,1341.3530017596565,340.88263257928526,12.004134513526559,61.42473627345575,8.500334033467498,27.014534791114276,27052.57640920537,6,1
5062.216886657524,7340.251529305936,1.5435332286216443,54.609773402252515,78.22300298035186,135.6422831442835,365.6951620906484,326.6741549785619,19.69359772749947,50.37972116729943,7.115969734050186,54.39284955734275,19295.480581211195,2,0
4606.529833592487,7189.961669539947,29.8947619019641,81.51020767684248,83.89416333458513,135.0619576560564,683.4271531841915,-54.75746184353892,26.954823105540633,44.58691483083176,2.1275818385760283,56.13622679556535,14957.691304422799,2,0
5273.331975043693,7037.879009704528,25.230443371739693,64.94717242004556,70.80726096315007,96.14124427374578,2313.3095196289196,-9.472959420285122,7.640616231107742,57.1493110944146,6.669648428788272,41.85997951849926,15631.844072918013,2,0
